1,1,1,1,0,-2
754,8,12,7,8,10
755,8,13,-3,0,3
756,8,14,-4,-4,-3
757,8,15,-4,-2,1
758,8,16,0,1,1
759,8,17,3,4,4
760,8,18,2,2,3
761,8,19,7,10,12
762,8,20,7,10,13
763,8,21,-3,-3,-2
764,8,22,1,3,4
765,8,23,-4,-2,0
766,8,24,2,4,6
767,8,25,2,3,4
768,8,26,-1,2,5
769,8,27,-1,1,3
770,8,28,3,4,5
771,8,29,7,8,9
772,8,30,-2,-1,-1
773,8,31,2,2,2
774,8,32,-2,0,1
775,8,33,6,6,7
776,8,34,-3,-2,-2
777,8,35,3,3,4
778,8,36,-1,0,2
779,8,37,-2,0,2
780,8,38,3,4,5
781,8,39,1,1,1
782,8,40,-3,-2,-2
783,8,41,6,6,6
784,8,42,0,1,1
785,8,43,2,3,3
786,8,44,4,5,6
787,8,45,1,1,2
788,8,46,-3,-2,0
789,8,47,-1,0,1
790,8,48,1,1,2
791,8,49,-2,-1,0
792,8,50,5,7,8
793,8,51,1,2,2
794,8,52,2,4,6
795,8,53,2,2,2
796,8,54,4,5,5
797,8,55,2,5,7
798,8,56,-3,-2,0
799,8,57,-2,0,1
800,8,58,0,1,3
801,8,59,2,4,5
802,8,60,0,1,3
803,8,61,-2,1,3
804,8,62,1,2,3
805,8,63,4,5,7
806,8,64,1,3,5
807,8,65,0,1,2
808,8,66,2,3,4
809,8,67,-2,0,3
810,8,68,-1,-1,0
811,8,69,-4,-1,2
812,8,70,-1,-1,0
813,8,71,4,4,5
814,8,72,4,7,9
815,8,73,1,3,5
816,8,74,3,3,3
817,8,75,-2,-2,-2
818,8,76,-4,-4,-3
819,8,77,5,7,9
820,8,78,3,4,6
821,8,79,-2,-1,-1
822,8,80,1,4,7
823,8,81,-4,-3,-3
824,8,82,-2,0,2
825,8,83,0,2,3
826,8,84,-3,-2,-1
827,8,85,4,5,6
828,8,86,2,3,4
829,8,87,1,2,4
830,8,88,0,2,4
831,8,89,5,5,5
832,8,90,2,3,4
833,8,91,-2,0,3
834,8,92,0,0,0
835,8,93,-3,-1,1
836,8,94,-4,-2,0
837,8,95,0,0,1
838,8,96,7,10,14
839,8,97,1,1,1
840,8,98,-4,-3,-3
841,8,99,2,3,3
842,8,100,-3,-2,-1
843,8,101,0,1,2
844,8,102,1,2,3
845,8,103,-4,-3,-1
846,8,104,-3,-3,-3
847,8,105,0,2,3
848,8,106,-2,-1,1
849,9,1,-1,0,0
850,9,2,4,5,6
851,9,3,10,10,11
852,9,4,-4,-3,-3
853,9,5,0,0,0
854,9,6,1,2,2
855,9,7,6,6,7
856,9,8,4,5,6
857,9,9,8,8,8
858,9,10,8,9,10
859,9,11,7,8,9
860,9,12,8,8,9
861,9,13,-1,0,1
862,9,14,-4,-4,-3
863,9,15,-2,-2,-1
864,9,16,1,1,1
865,9,17,4,4,4
866,9,18,2,2,2
867,9,19,9,10,10
868,9,20,9,10,11
869,9,21,-3,-3,-2
870,9,22,3,3,3
871,9,23,-2,-2,-1
872,9,24,4,4,5
873,9,25,3,3,3
874,9,26,1,2,3
875,9,27,1,1,2
876,9,28,4,4,4
877,9,29,8,8,8
878,9,30,-2,-1,-1
879,9,31,2,2,2
880,9,32,-1,0,0
881,9,33,6,6,6
882,9,34,-2,-2,-2
883,9,35,3,3,3
884,9,36,0,0,1
885,9,37,-1,0,1
886,9,38,4,4,4
887,9,39,1,1,1
888,9,40,-2,-2,-2
889,9,41,6,6,6
890,9,42,1,1,1
891,9,43,3,3,3
892,9,44,4,5,5
893,9,45,1,1,1
894,9,46,-2,-2,-1
895,9,47,0,0,0
896,9,48,1,1,1
897,9,49,-1,-1,-1
898,9,50,6,7,7
899,9,51,2,2,2
900,9,52,4,4,5
901,9,53,2,2,2
902,9,54,5,5,5
903,9,55,4,5,5
904,9,56,-2,-2,-1
905,9,57,-1,0,0
906,9,58,1,1,2
907,9,59,3,4,4
908,9,60,1,1,2
909,9,61,0,1,1
910,9,62,2,2,3
911,9,63,5,5,6
912,9,64,3,3,4
913,9,65,1,1,2
914,9,66,3,3,3
915,9,67,0,0,1
916,9,68,-1,-1,0
917,9,69,-2,-1,0
918,9,70,-1,-1,-1
919,9,71,4,4,5
920,9,72,6,7,8
921,9,73,2,3,4
922,9,74,3,3,3
923,9,75,-2,-2,-2
924,9,76,-4,-4,-4
925,9,77,7,7,8
926,9,78,4,4,5
927,9,79,-2,-1,-1
928,9,80,3,4,4
929,9,81,-4,-3,-3
930,9,82,-1,0,0
931,9,83,1,2,2
932,9,84,-2,-2,-1
933,9,85,5,5,6
934,9,86,3,3,4
935,9,87,2,2,3
936,9,88,1,2,2
937,9,89,5,5,5
938,9,90,3,3,3
939,9,91,0,0,1
940,9,92,0,0,0
941,9,93,-1,-1,-1
942,9,94,-3,-2,-2
943,9,95,0,0,1
944,9,96,10,10,11
945,9,97,1,1,1
946,9,98,-3,-3,-3
947,9,99,2,3,3
948,9,100,-2,-2,-2
949,9,101,1,1,1
950,9,102,2,2,2
951,9,103,-3,-3,-2
952,9,104,-3,-3,-3
953,9,105,1,2,2
954,9,106,-1,-1,-1
955,10,1,0,0,-1
956,10,2,6,5,4
957,10,3,11,10,9
958,10,4,-2,-3,-4
959,10,5,1,0,-1
960,10,6,3,2,0
961,10,7,8,6,5
962,10,8,6,5,3
963,10,9,9,8,8
964,10,10,10,9,8
965,10,11,10,8,7
966,10,12,9,8,7
967,10,13,1,0,-2
968,10,14,-3,-4,-4
969,10,15,0,-2,-3
970,10,16,1,1,0
971,10,17,4,4,4
972,10,18,2,2,2
973,10,19,11,10,8
974,10,20,11,10,9
975,10,21,-2,-3,-3
976,10,22,4,3,2
977,10,23,0,-2,-3
978,10,24,6,4,3
979,10,25,4,3,2
980,10,26,3,2,1
981,10,27,2,1,0
982,10,28,4,4,4
983,10,29,9,8,8
984,10,30,-1,-1,-2
985,10,31,2,2,2
986,10,32,0,0,-1
987,10,33,7,6,6
988,10,34,-2,-2,-2
989,10,35,3,3,3
990,10,36,2,0,-1
991,10,37,1,0,-1
992,10,38,5,4,4
993,10,39,1,1,1
994,10,40,-2,-2,-2
995,10,41,6,6,6
996,10,42,1,1,1
997,10,43,3,3,2
998,10,44,5,5,4
999,10,45,2,1,1
1000,10,46,-1,-2,-2
1001,10,47,0,0,0
1002,10,48,2,1,1
1003,10,49,-1,-1,-1
1004,10,50,7,7,6
1005,10,51,2,2,2
1006,10,52,5,4,3
1007,10,53,2,2,2
1008,10,54,5,5,4
1009,10,55,6,5,3
1010,10,56,-1,-2,-3
1011,10,57,0,0,-1
1012,10,58,2,1,0
1013,10,59,4,4,3
1014,10,60,2,1,0
1015,10,61,2,1,-1
1016,10,62,3,2,2
1017,10,63,6,5,5
1018,10,64,4,3,2
1019,10,65,2,1,1
1020,10,66,3,3,3
1021,10,67,2,0,-1
1022,10,68,0,-1,-1
1023,10,69,0,-1,-3
1024,10,70,-1,-1,-1
1025,10,71,5,4,4
1026,10,72,8,7,5
1027,10,73,4,3,2
1028,10,74,3,3,3
1029,10,75,-2,-2,-2
1030,10,76,-4,-4,-4
1031,10,77,8,7,6
1032,10,78,5,4,3
1033,10,79,-1,-1,-2
1034,10,80,5,4,2
1035,10,81,-3,-3,-4
1036,10,82,1,0,-1
1037,10,83,3,2,1
1038,10,84,-1,-2,-2
1039,10,85,6,5,5
1040,10,86,4,3,3
1041,10,87,3,2,1
1042,10,88,3,2,1
1043,10,89,5,5,5
1044,10,90,4,3,3
1045,10,91,2,0,-1
1046,10,92,0,0,0
1047,10,93,0,-1,-2
1048,10,94,-1,-2,-3
1049,10,95,1,0,0
1050,10,96,12,10,9
1051,10,97,1,1,1
1052,10,98,-3,-3,-4
1053,10,99,3,3,2
1054,10,100,-2,-2,-2
1055,10,101,2,1,0
1056,10,102,3,2,2
1057,10,103,-2,-3,-3
1058,10,104,-3,-3,-3
1059,10,105,2,2,1
1060,10,106,0,-1,-2
1061,11,1,1,0,-2
1062,11,2,8,5,2
1063,11,3,13,10,7
1064,11,4,-1,-3,-6
1065,11,5,2,0,-2
1066,11,6,5,2,-2
1067,11,7,10,6,3
1068,11,8,9,5,1
1069,11,9,9,8,7
1070,11,10,12,9,6
1071,11,11,12,8,5
1072,11,12,10,8,6
1073,11,13,3,0,-4
1074,11,14,-3,-4,-5
1075,11,15,1,-2,-5
1076,11,16,1,1,0
1077,11,17,4,4,3
1078,11,18,3,2,2
1079,11,19,13,10,6
1080,11,20,13,10,7
1081,11,21,-2,-3,-3
1082,11,22,5,3,1
1083,11,23,1,-2,-4
1084,11,24,7,4,2
1085,11,25,5,3,1
1086,11,26,5,2,-1
1087,11,27,4,1,-1
1088,11,28,5,4,3
1089,11,29,10,8,7
1090,11,30,0,-1,-2
1091,11,31,2,2,2
1092,11,32,1,0,-2
1093,11,33,7,6,6
1094,11,34,-2,-2,-3
1095,11,35,4,3,3
1096,11,36,3,0,-2
1097,11,37,3,0,-3
1098,11,38,5,4,3
1099,11,39,1,1,1
1100,11,40,-1,-2,-3
1101,11,41,6,6,6
1102,11,42,1,1,0
1103,11,43,3,3,2
1104,11,44,6,5,3
1105,11,45,2,1,0
1106,11,46,0,-2,-3
1107,11,47,1,0,-1
1108,11,48,2,1,1
1109,11,49,0,-1,-2
1110,11,50,9,7,5
1111,11,51,2,2,1
1112,11,52,6,4,2
1113,11,53,2,2,2
1114,11,54,5,5,4
1115,11,55,8,5,1
1116,11,56,1,-2,-4
1117,11,57,2,0,-2
1118,11,58,4,1,-1
1119,11,59,5,4,2
1120,11,60,3,1,-1
1121,11,61,4,1,-3
1122,11,62,4,2,1
1123,11,63,7,5,4
1124,11,64,6,3,1
1125,11,65,3,1,0
1126,11,66,4,3,2
1127,11,67,4,0,-3
1128,11,68,0,-1,-1
1129,11,69,2,-1,-5
1130,11,70,0,-1,-1
1131,11,71,5,4,3
1132,11,72,10,7,4
1133,11,73,6,3,0
1134,11,74,3,3,3
1135,11,75,-2,-2,-2
1136,11,76,-3,-4,-4
1137,11,77,10,7,4
1138,11,78,6,4,2
1139,11,79,-1,-1,-2
1140,11,80,7,4,0
1141,11,81,-3,-3,-4
1142,11,82,2,0,-3
1143,11,83,4,2,0
1144,11,84,0,-2,-3
1145,11,85,7,5,4
1146,11,86,5,3,2
1147,11,87,4,2,0
1148,11,88,4,2,0
1149,11,89,5,5,4
1150,11,90,4,3,2
1151,11,91,3,0,-2
1152,11,92,0,0,-1
1153,11,93,1,-1,-3
1154,11,94,0,-2,-5
1155,11,95,1,0,0
1156,11,96,14,10,7
1157,11,97,1,1,1
1158,11,98,-3,-3,-4
1159,11,99,3,3,2
1160,11,100,-1,-2,-3
1161,11,101,3,1,-1
1162,11,102,3,2,1
1163,11,103,-1,-3,-4
1164,11,104,-3,-3,-3
1165,11,105,3,2,0
1166,11,106,1,-1,-3
1167,12,1,2,0,-3
1168,12,2,9,5,1
1169,12,3,14,10,6
1170,12,4,0,-3,-7
1171,12,5,3,0,-3
1172,12,6,7,2,-3
1173,12,7,12,6,1
1174,12,8,10,5,0
1175,12,9,10,8,7
1176,12,10,13,9,5
1177,12,11,13,8,4
1178,12,12,11,8,5
1179,12,13,5,0,-5
1180,12,14,-2,-4,-5
1181,12,15,2,-2,-6
1182,12,16,1,1,0
1183,12,17,5,4,3
1184,12,18,3,2,1
1185,12,19,14,10,5
1186,12,20,14,10,6
1187,12,21,-2,-3,-4
1188,12,22,5,3,0
1189,12,23,2,-2,-5
1190,12,24,8,4,1
1191,12,25,5,3,1
1192,12,26,6,2,-2
1193,12,27,5,1,-2
1194,12,28,5,4,3
1195,12,29,10,8,6
1196,12,30,0,-1,-3
1197,12,31,3,2,2
1198,12,32,2,0,-3
1199,12,33,7,6,6
1200,12,34,-2,-2,-3
1201,12,35,4,3,3
1202,12,36,4,0,-3
1203,12,37,4,0,-4
1204,12,38,6,4,2
1205,12,39,1,1,1
1206,12,40,-1,-2,-3
1207,12,41,6,6,6
1208,12,42,1,1,0
1209,12,43,3,3,2
1210,12,44,7,5,3
1211,12,45,2,1,0
1212,12,46,1,-2,-4
1213,12,47,1,0,-1
1214,12,48,2,1,1
1215,12,49,0,-1,-2
1216,12,50,9,7,4
1217,12,51,3,2,1
1218,12,52,7,4,1
1219,12,53,2,2,2
1220,12,54,5,5,4
1221,12,55,9,5,0
1222,12,56,1,-2,-5
1223,12,57,2,0,-3
1224,12,58,4,1,-2
1225,12,59,6,4,1
1226,12,60,4,1,-1
1227,12,61,5,1,-4
1228,12,62,4,2,1
1229,12,63,8,5,3
1230,12,64,6,3,0
1231,12,65,3,1,-1
1232,12,66,4,3,2
1233,12,67,5,0,-4
1234,12,68,0,-1,-2
1235,12,69,4,-1,-6
1236,12,70,0,-1,-1
1237,12,71,6,4,3
1238,12,72,11,7,2
1239,12,73,7,3,-1
1240,12,74,3,3,3
1241,12,75,-2,-2,-3
1242,12,76,-3,-4,-5
1243,12,77,11,7,3
1244,12,78,7,4,2
1245,12,79,-1,-1,-2
1246,12,80,9,4,-1
1247,12,81,-3,-3,-4
1248,12,82,3,0,-4
1249,12,83,4,2,-1
1250,12,84,0,-2,-3
1251,12,85,7,5,4
1252,12,86,5,3,2
1253,12,87,5,2,-1
1254,12,88,5,2,-1
1255,12,89,5,5,4
1256,12,90,5,3,2
1257,12,91,4,0,-3
1258,12,92,1,0,-1
1259,12,93,2,-1,-4
1260,12,94,1,-2,-6
1261,12,95,2,0,-1
1262,12,96,16,10,5
1263,12,97,1,1,1
1264,12,98,-3,-3,-4
1265,12,99,4,3,1
1266,12,100,-1,-2,-3
1267,12,101,3,1,-1
1268,12,102,3,2,1
1269,12,103,-1,-3,-5
1270,12,104,-2,-3,-3
1271,12,105,4,2,-1
1272,12,106,1,-1,-3
1273,1,107,0,0,0
1274,2,107,0,0,0
1275,3,107,0,0,0
1276,4,107,0,0,0
1277,5,107,0,0,0
1278,6,107,0,0,0
1279,7,107,0,0,0
1280,8,107,0,0,0
1281,9,107,0,0,0
1282,10,107,0,0,0
1283,11,107,0,0,0
1284,12,107,0,0,0
1285,1,1000,-5,-5,-5
1286,2,1000,-5,-5,-5
1287,3,1000,-5,-5,-5
1288,4,1000,-5,-5,-5
1289,5,1000,-5,-5,-5
1290,6,1000,-5,-5,-5
1291,7,1000,-5,-5,-5
1292,8,1000,-5,-5,-5
1293,9,1000,-5,-5,-5
1294,10,1000,-5,-5,-5
1295,11,1000,-5,-5,-5
1296,12,1000,-5,-5,-5
1297,1,2000,-6,-6,-6
1298,2,2000,-6,-6,-6
1299,3,2000,-6,-6,-6
1300,4,2000,-6,-6,-6
1301,5,2000,-6,-6,-6
1302,6,2000,-6,-6,-6
1303,7,2000,-6,-6,-6
1304,8,2000,-6,-6,-6
1305,9,2000,-6,-6,-6
1306,10,2000,-6,-6,-6
1307,11,2000,-6,-6,-6
1308,12,2000,-6,-6,-6
1309,1,3000,-5,-5,-5
1310,2,3000,-5,-5,-5
1311,3,3000,-5,-5,-5
1312,4,3000,-5,-5,-5
1313,5,3000,-5,-5,-5
1314,6,3000,-5,-5,-5
1315,7,3000,-5,-5,-5
1316,8,3000,-5,-5,-5
1317,9,3000,-5,-5,-5
1318,10,3000,-5,-5,-5
1319,11,3000,-5,-5,-5
1320,12,3000,-5,-5,-5
1321,1,4000,-8,-8,-8
1322,2,4000,-8,-8,-8
1323,3,4000,-8,-8,-8
1324,4,4000,-8,-8,-8
1325,5,4000,-8,-8,-8
1326,6,4000,-8,-8,-8
1327,7,4000,-8,-8,-8
1328,8,4000,-8,-8,-8
1329,9,4000,-8,-8,-8
1330,10,4000,-8,-8,-8
1331,11,4000,-8,-8,-8
1332,12,4000,-8,-8,-8
1333,1,5000,-6,-6,-6
1334,2,5000,-6,-6,-6
1335,3,5000,-6,-6,-6
1336,4,5000,-6,-6,-6
1337,5,5000,-6,-6,-6
1338,6,5000,-6,-6,-6
1339,7,5000,-6,-6,-6
1340,8,5000,-6,-6,-6
1341,9,5000,-6,-6,-6
1342,10,5000,-6,-6,-6
1343,11,5000,-6,-6,-6
1344,12,5000,-6,-6,-6
1345,1,6000,-3,-3,-3
1346,2,6000,-3,-3,-3
1347,3,6000,-3,-3,-3
1348,4,6000,-3,-3,-3
1349,5,6000,-3,-3,-3
1350,6,6000,-3,-3,-3
1351,7,6000,-3,-3,-3
1352,8,6000,-3,-3,-3
1353,9,6000,-3,-3,-3
1354,10,6000,-3,-3,-3
1355,11,6000,-3,-3,-3
1356,12,6000,-3,-3,-3
1357,1,7000,-4,-4,-4
1358,2,7000,-4,-4,-4
1359,3,7000,-4,-4,-4
1360,4,7000,-4,-4,-4
1361,5,7000,-4,-4,-4
1362,6,7000,-4,-4,-4
1363,7,7000,-4,-4,-4
1364,8,7000,-4,-4,-4
1365,9,7000,-4,-4,-4
1366,10,7000,-4,-4,-4
1367,11,7000,-4,-4,-4
1368,12,7000,-4,-4,-4
1369,1,8000,-4,-4,-4
1370,2,8000,-4,-4,-4
1371,3,8000,-4,-4,-4
1372,4,8000,-4,-4,-4
1373,5,8000,-4,-4,-4
1374,6,8000,-4,-4,-4
1375,7,8000,-4,-4,-4
1376,8,8000,-4,-4,-4
1377,9,8000,-4,-4,-4
1378,10,8000,-4,-4,-4
1379,11,8000,-4,-4,-4
1380,12,8000,-4,-4,-4
1381,1,9000,-7,-7,-7
1382,2,9000,-7,-7,-7
1383,3,9000,-7,-7,-7
1384,4,9000,-7,-7,-7
1385,5,9000,-7,-7,-7
1386,6,9000,-7,-7,-7
1387,7,9000,-7,-7,-7
1388,8,9000,-7,-7,-7
1389,9,9000,-7,-7,-7
1390,10,9000,-7,-7,-7
1391,11,9000,-7,-7,-7
1392,12,9000,-7,-7,-7
1393,1,10000,-6,-6,-6
1394,2,10000,-6,-6,-6
1395,3,10000,-6,-6,-6
1396,4,10000,-6,-6,-6
1397,5,10000,-6,-6,-6
1398,6,10000,-6,-6,-6
1399,7,10000,-6,-6,-6
1400,8,10000,-6,-6,-6
1401,9,10000,-6,-6,-6
1402,10,10000,-6,-6,-6
1403,11,10000,-6,-6,-6
1404,12,10000,-6,-6,-6
1405,1,11000,-6,-6,-6
1406,2,11000,-6,-6,-6
1407,3,11000,-6,-6,-6
1408,4,11000,-6,-6,-6
1409,5,11000,-6,-6,-6
1410,6,11000,-6,-6,-6
1411,7,11000,-6,-6,-6
1412,8,11000,-6,-6,-6
1413,9,11000,-6,-6,-6
1414,10,11000,-6,-6,-6
1415,11,11000,-6,-6,-6
1416,12,11000,-6,-6,-6
